M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
16384,3840,2560,13,0.66625,483.486
16384,3840,2560,14,0.780592,412.664
16384,3840,2560,15,0.86024,374.457
16384,3840,2560,16,1.07246,300.357
16384,3840,2560,17,1.21003,266.211
16384,3840,2560,18,1.04973,306.861
16384,3840,2560,19,1.642,196.177
16384,3840,2560,20,1.3439,239.692
16384,3840,2560,21,1.72467,186.774
16384,3840,2560,22,1.39414,231.055

16384,13824,2560,0,2.29226,505.895
16384,13824,2560,1,2.05197,565.136
16384,13824,2560,2,2.66622,434.938
16384,13824,2560,3,2.01342,575.956
16384,13824,2560,4,2.00216,579.195
16384,13824,2560,5,2.34368,494.796
16384,13824,2560,6,1.59003,729.319
16384,13824,2560,7,2.12459,545.82
16384,13824,2560,8,2.19366,528.633
16384,13824,2560,9,2.22197,521.897
16384,13824,2560,10,2.80715,413.102
16384,13824,2560,11,2.88139,402.459
16384,13824,2560,12,1.88749,614.381
16384,13824,2560,13,2.45944,471.506
16384,13824,2560,14,2.7678,418.977
16384,13824,2560,15,3.04251,381.146
16384,13824,2560,16,3.95854,292.947
16384,13824,2560,17,4.48905,258.327
16384,13824,2560,18,4.27786,271.08
16384,13824,2560,19,6.06476,191.21
16384,13824,2560,20,4.80694,241.243
16384,13824,2560,21,6.24013,185.836
16384,13824,2560,22,4.95822,233.883

16384,2560,6912,0,0.888877,652.307
16384,2560,6912,1,0.834403,694.893
16384,2560,6912,2,1.07846,537.639
16384,2560,6912,3,0.77215,750.917
16384,2560,6912,4,0.771568,751.483
16384,2560,6912,5,1.05628,548.93
16384,2560,6912,6,0.679386,853.449
16384,2560,6912,7,1.00491,576.99
16384,2560,6912,8,0.94783,611.735
16384,2560,6912,9,1.05782,548.129
16384,2560,6912,10,1.22278,474.181
16384,2560,6912,11,1.40191,413.592
16384,2560,6912,12,0.835107,694.307
16384,2560,6912,13,1.06614,543.848
16384,2560,6912,14,1.253,462.744
16384,2560,6912,15,1.4518,399.38
16384,2560,6912,16,1.62982,355.757
16384,2560,6912,17,1.99543,290.574
16384,2560,6912,18,1.68871,343.351
16384,2560,6912,19,2.23304,259.656
16384,2560,6912,20,2.2866,253.573
16384,2560,6912,21,2.3785,243.775
16384,2560,6912,22,2.12338,273.065

32768,2560,2560,0,0.843949,508.913
32768,2560,2560,1,0.779853,550.741
32768,2560,2560,2,0.999405,429.753
32768,2560,2560,3,0.811014,529.58
32768,2560,2560,4,0.820282,523.597
32768,2560,2560,5,0.873814,491.519
32768,2560,2560,6,0.612963,700.689
32768,2560,2560,7,0.778781,551.499
32768,2560,2560,8,0.729434,588.809
32768,2560,2560,9,0.84961,505.522
32768,2560,2560,10,1.04846,409.645
32768,2560,2560,11,1.05345,407.706
32768,2560,2560,12,0.721014,595.684
32768,2560,2560,13,0.868112,494.748
32768,2560,2560,14,1.01532,423.015
32768,2560,2560,15,1.13044,379.938
32768,2560,2560,16,1.42363,301.691
32768,2560,2560,17,1.60705,267.257
32768,2560,2560,18,1.3828,310.6
32768,2560,2560,19,2.18628,196.451
32768,2560,2560,20,1.7795,241.358
32768,2560,2560,21,2.28676,187.818
32768,2560,2560,22,1.8434,232.991

32768,3840,2560,0,1.25349,513.961
32768,3840,2560,1,1.13268,568.777
32768,3840,2560,2,1.49459,431.053
32768,3840,2560,3,1.16402,553.468
32768,3840,2560,4,1.15343,558.547
32768,3840,2560,5,1.30697,492.932
32768,3840,2560,6,0.919331,700.776
32768,3840,2560,7,1.18541,543.477
32768,3840,2560,8,1.11478,577.914
32768,3840,2560,9,1.25672,512.639
32768,3840,2560,10,1.57293,409.582
32768,3840,2560,11,1.56949,410.481
32768,3840,2560,12,1.06862,602.875
32768,3840,2560,13,1.29665,496.855
32768,3840,2560,14,1.54253,417.654
32768,3840,2560,15,1.67988,383.506
32768,3840,2560,16,2.12388,303.334
32768,3840,2560,17,2.37601,271.145
32768,3840,2560,18,2.07867,309.931
32768,3840,2560,19,3.26704,197.195
32768,3840,2560,20,2.66291,241.933
