M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
16384,2560,2560,19,1.49012,144.115
16384,2560,2560,20,1.19147,180.239
16384,2560,2560,21,1.53774,139.652
16384,2560,2560,22,1.23916,173.302

16384,3840,2560,0,0.853274,377.514
16384,3840,2560,1,0.746963,431.243
16384,3840,2560,2,1.10041,292.731
16384,3840,2560,3,0.822237,391.764
16384,3840,2560,4,0.818742,393.436
16384,3840,2560,5,0.86896,370.699
16384,3840,2560,6,0.587347,548.436
16384,3840,2560,7,0.76769,419.6
16384,3840,2560,8,0.78904,408.246
16384,3840,2560,9,0.829398,388.381
16384,3840,2560,10,1.0461,307.928
16384,3840,2560,11,1.03972,309.816
16384,3840,2560,12,0.709523,453.999
16384,3840,2560,13,0.900512,357.71
16384,3840,2560,14,1.02726,313.574
16384,3840,2560,15,1.14435,281.489
16384,3840,2560,16,1.44708,222.602
16384,3840,2560,17,1.63903,196.532
16384,3840,2560,18,1.54411,208.614
16384,3840,2560,19,2.22295,144.907
16384,3840,2560,20,1.78037,180.93
16384,3840,2560,21,2.30275,139.886
16384,3840,2560,22,1.83912,175.151

16384,13824,2560,0,2.93152,395.577
16384,13824,2560,1,2.52263,459.695
16384,13824,2560,2,3.66048,316.801
16384,13824,2560,3,2.63475,440.133
16384,13824,2560,4,2.59192,447.406
16384,13824,2560,5,3.02289,383.62
16384,13824,2560,6,1.99764,580.506
16384,13824,2560,7,2.65205,437.262
16384,13824,2560,8,2.75795,420.472
16384,13824,2560,9,2.8433,407.851
16384,13824,2560,10,3.67513,315.538
16384,13824,2560,11,3.67024,315.958
16384,13824,2560,12,2.44639,474.021
16384,13824,2560,13,3.09927,374.166
16384,13824,2560,14,3.60676,321.519
16384,13824,2560,15,3.97976,291.385
16384,13824,2560,16,5.13129,225.994
16384,13824,2560,17,5.81277,199.499
16384,13824,2560,18,5.49352,211.093
16384,13824,2560,19,7.94033,146.044
16384,13824,2560,20,6.31706,183.573
16384,13824,2560,21,8.18652,141.652
16384,13824,2560,22,6.53799,177.37

16384,2560,6912,0,1.14266,507.429
16384,2560,6912,1,1.05146,551.444
16384,2560,6912,2,1.44551,401.119
16384,2560,6912,3,0.974739,594.847
16384,2560,6912,4,0.978461,592.584
16384,2560,6912,5,1.37835,420.663
16384,2560,6912,6,0.833315,695.8
16384,2560,6912,7,1.29242,448.633
16384,2560,6912,8,1.19878,483.675
16384,2560,6912,9,1.37725,420.998
16384,2560,6912,10,1.60799,360.586
16384,2560,6912,11,1.83396,316.157
16384,2560,6912,12,1.0679,542.954
16384,2560,6912,13,1.39623,415.275
16384,2560,6912,14,1.64798,351.836
16384,2560,6912,15,1.9092,303.699
16384,2560,6912,16,2.17222,266.926
16384,2560,6912,17,2.64617,219.117
16384,2560,6912,18,2.30556,251.488
16384,2560,6912,19,2.95588,196.158
16384,2560,6912,20,3.01041,192.605
16384,2560,6912,21,3.11801,185.958
16384,2560,6912,22,2.80085,207.016

32768,2560,2560,0,1.11516,385.143
32768,2560,2560,1,0.97609,440.018
32768,2560,2560,2,1.4229,301.847
32768,2560,2560,3,1.00857,425.847
32768,2560,2560,4,1.00495,427.38
32768,2560,2560,5,1.14382,375.494
32768,2560,2560,6,0.767408,559.672
32768,2560,2560,7,1.0116,424.572
32768,2560,2560,8,1.03733,414.041
32768,2560,2560,9,1.09347,392.783
32768,2560,2560,10,1.3882,309.39
32768,2560,2560,11,1.37487,312.39
32768,2560,2560,12,0.931875,460.895
32768,2560,2560,13,1.18149,363.522
32768,2560,2560,14,1.36527,314.587
32768,2560,2560,15,1.51006,284.423
32768,2560,2560,16,1.92234,223.424
32768,2560,2560,17,2.17522,197.45
32768,2560,2560,18,2.05528,208.973
32768,2560,2560,19,2.95704,145.245
32768,2560,2560,20,2.35518,182.363
32768,2560,2560,21,3.05061,140.79
32768,2560,2560,22,2.45108,175.228

32768,3840,2560,0,1.64825,390.865
32768,3840,2560,1,1.42547,451.954
32768,3840,2560,2,2.1488,299.817
32768,3840,2560,3,1.51888,424.159
32768,3840,2560,4,1.5051,428.04
32768,3840,2560,5,1.70295,378.312
32768,3840,2560,6,1.13114,569.556
32768,3840,2560,7,1.49489,430.964
32768,3840,2560,8,1.5485,416.046
32768,3840,2560,9,1.60456,401.509
32768,3840,2560,10,2.06082,312.616
32768,3840,2560,11,2.05203,313.955
32768,3840,2560,12,1.37927,467.09
32768,3840,2560,13,1.75301,367.507
32768,3840,2560,14,2.02549,318.068
32768,3840,2560,15,2.23975,287.641
32768,3840,2560,16,2.86698,224.712
32768,3840,2560,17,3.26633,197.238
32768,3840,2560,18,3.06881,209.933
32768,3840,2560,19,4.42597,145.56
32768,3840,2560,20,3.52247,182.896
32768,3840,2560,21,4.58293,140.575
